Index,Video_ID,Stress_Score
2246,2247_1028_IWW_SAD_XX_stress_0.75,0.75
2247,2248_1028_MTI_ANG_XX_stress_0.90,0.90
2248,2249_1028_MTI_DIS_XX_stress_0.70,0.70
2249,2250_1028_MTI_FEA_XX_stress_0.90,0.90
2250,2251_1028_MTI_HAP_XX_stress_0.10,0.10
2251,2252_1028_MTI_NEU_XX_stress_0.20,0.20
2252,2253_1028_MTI_SAD_XX_stress_0.75,0.75
2253,2254_1028_TAI_ANG_XX_stress_0.90,0.90
2254,2255_1028_TAI_DIS_XX_stress_0.70,0.70
2255,2256_1028_TAI_FEA_XX_stress_0.90,0.90
2256,2257_1028_TAI_HAP_XX_stress_0.10,0.10
2257,2258_1028_TAI_NEU_XX_stress_0.20,0.20
2258,2259_1028_TAI_SAD_XX_stress_0.75,0.75
2259,2260_1028_TIE_ANG_XX_stress_0.90,0.90
2260,2261_1028_TIE_DIS_XX_stress_0.70,0.70
2261,2262_1028_TIE_FEA_XX_stress_0.90,0.90
2262,2263_1028_TIE_HAP_XX_stress_0.10,0.10
2263,2264_1028_TIE_NEU_XX_stress_0.20,0.20
2264,2265_1028_TIE_SAD_XX_stress_0.75,0.75
2265,2266_1028_TSI_ANG_XX_stress_0.90,0.90
2266,2267_1028_TSI_DIS_XX_stress_0.70,0.70
2267,2268_1028_TSI_FEA_XX_stress_0.90,0.90
2268,2269_1028_TSI_HAP_XX_stress_0.10,0.10
2269,2270_1028_TSI_NEU_XX_stress_0.20,0.20
2270,2271_1028_TSI_SAD_XX_stress_0.75,0.75
2271,2272_1028_WSI_ANG_XX_stress_0.90,0.90
2272,2273_1028_WSI_DIS_XX_stress_0.70,0.70
2273,2274_1028_WSI_FEA_XX_stress_0.90,0.90
2274,2275_1028_WSI_HAP_XX_stress_0.10,0.10
2275,2276_1028_WSI_NEU_XX_stress_0.20,0.20
2276,2277_1028_WSI_SAD_XX_stress_0.75,0.75
2277,2278_1029_DFA_ANG_XX_stress_0.90,0.90
2278,2279_1029_DFA_DIS_XX_stress_0.70,0.70
2279,2280_1029_DFA_FEA_XX_stress_0.90,0.90
2280,2281_1029_DFA_HAP_XX_stress_0.10,0.10
2281,2282_1029_DFA_NEU_XX_stress_0.20,0.20
2282,2283_1029_DFA_SAD_XX_stress_0.75,0.75
2283,2284_1029_IEO_ANG_HI_stress_1.00,1.00
2284,2285_1029_IEO_ANG_LO_stress_0.80,0.80
2285,2286_1029_IEO_ANG_MD_stress_0.90,0.90
2286,2287_1029_IEO_DIS_HI_stress_0.80,0.80
2287,2288_1029_IEO_DIS_LO_stress_0.60,0.60
2288,2289_1029_IEO_DIS_MD_stress_0.70,0.70
2289,2290_1029_IEO_FEA_HI_stress_1.00,1.00
2290,2291_1029_IEO_FEA_LO_stress_0.80,0.80
2291,2292_1029_IEO_FEA_MD_stress_0.90,0.90
2292,2293_1029_IEO_HAP_HI_stress_0.00,0.00
2293,2294_1029_IEO_HAP_LO_stress_0.20,0.20
2294,2295_1029_IEO_HAP_MD_stress_0.10,0.10
2295,2296_1029_IEO_NEU_XX_stress_0.20,0.20
2296,2297_1029_IEO_SAD_HI_stress_0.90,0.90
2297,2298_1029_IEO_SAD_LO_stress_0.60,0.60
2298,2299_1029_IEO_SAD_MD_stress_0.75,0.75
2299,2300_1029_IOM_ANG_XX_stress_0.90,0.90
2300,2301_1029_IOM_DIS_XX_stress_0.70,0.70
2301,2302_1029_IOM_FEA_XX_stress_0.90,0.90
2302,2303_1029_IOM_HAP_XX_stress_0.10,0.10
2303,2304_1029_IOM_NEU_XX_stress_0.20,0.20
2304,2305_1029_IOM_SAD_XX_stress_0.75,0.75
2305,2306_1029_ITH_ANG_XX_stress_0.90,0.90
2306,2307_1029_ITH_DIS_XX_stress_0.70,0.70
2307,2308_1029_ITH_FEA_XX_stress_0.90,0.90
2308,2309_1029_ITH_HAP_XX_stress_0.10,0.10
2309,2310_1029_ITH_NEU_XX_stress_0.20,0.20
2310,2311_1029_ITH_SAD_XX_stress_0.75,0.75
2311,2312_1029_ITS_ANG_XX_stress_0.90,0.90
2312,2313_1029_ITS_DIS_XX_stress_0.70,0.70
2313,2314_1029_ITS_FEA_XX_stress_0.90,0.90
2314,2315_1029_ITS_HAP_XX_stress_0.10,0.10
2315,2316_1029_ITS_NEU_XX_stress_0.20,0.20
2316,2317_1029_ITS_SAD_XX_stress_0.75,0.75
2317,2318_1029_IWL_ANG_XX_stress_0.90,0.90
2318,2319_1029_IWL_DIS_XX_stress_0.70,0.70
2319,2320_1029_IWL_FEA_XX_stress_0.90,0.90
2320,2321_1029_IWL_HAP_XX_stress_0.10,0.10
2321,2322_1029_IWL_NEU_XX_stress_0.20,0.20
2322,2323_1029_IWL_SAD_XX_stress_0.75,0.75
2323,2324_1029_IWW_ANG_XX_stress_0.90,0.90
2324,2325_1029_IWW_DIS_XX_stress_0.70,0.70
2325,2326_1029_IWW_FEA_XX_stress_0.90,0.90
2326,2327_1029_IWW_HAP_XX_stress_0.10,0.10
2327,2328_1029_IWW_NEU_XX_stress_0.20,0.20
2328,2329_1029_IWW_SAD_XX_stress_0.75,0.75
2329,2330_1029_MTI_ANG_XX_stress_0.90,0.90
2330,2331_1029_MTI_DIS_XX_stress_0.70,0.70
2331,2332_1029_MTI_FEA_XX_stress_0.90,0.90
2332,2333_1029_MTI_HAP_XX_stress_0.10,0.10
2333,2334_1029_MTI_NEU_XX_stress_0.20,0.20
2334,2335_1029_MTI_SAD_XX_stress_0.75,0.75
2335,2336_1029_TAI_ANG_XX_stress_0.90,0.90
2336,2337_1029_TAI_DIS_XX_stress_0.70,0.70
2337,2338_1029_TAI_FEA_XX_stress_0.90,0.90
2338,2339_1029_TAI_HAP_XX_stress_0.10,0.10
2339,2340_1029_TAI_NEU_XX_stress_0.20,0.20
2340,2341_1029_TAI_SAD_XX_stress_0.75,0.75
2341,2342_1029_TIE_ANG_XX_stress_0.90,0.90
2342,2343_1029_TIE_DIS_XX_stress_0.70,0.70
2343,2344_1029_TIE_FEA_XX_stress_0.90,0.90
2344,2345_1029_TIE_HAP_XX_stress_0.10,0.10
2345,2346_1029_TIE_NEU_XX_stress_0.20,0.20
2346,2347_1029_TIE_SAD_XX_stress_0.75,0.75
2347,2348_1029_TSI_ANG_XX_stress_0.90,0.90
2348,2349_1029_TSI_DIS_XX_stress_0.70,0.70
2349,2350_1029_TSI_FEA_XX_stress_0.90,0.90
2350,2351_1029_TSI_HAP_XX_stress_0.10,0.10
2351,2352_1029_TSI_NEU_XX_stress_0.20,0.20
2352,2353_1029_TSI_SAD_XX_stress_0.75,0.75
2353,2354_1029_WSI_ANG_XX_stress_0.90,0.90
2354,2355_1029_WSI_DIS_XX_stress_0.70,0.70
2355,2356_1029_WSI_FEA_XX_stress_0.90,0.90
2356,2357_1029_WSI_HAP_XX_stress_0.10,0.10
2357,2358_1029_WSI_NEU_XX_stress_0.20,0.20
2358,2359_1029_WSI_SAD_XX_stress_0.75,0.75
2359,2360_1030_DFA_ANG_XX_stress_0.90,0.90
2360,2361_1030_DFA_DIS_XX_stress_0.70,0.70
2361,2362_1030_DFA_FEA_XX_stress_0.90,0.90
2362,2363_1030_DFA_HAP_XX_stress_0.10,0.10
2363,2364_1030_DFA_NEU_XX_stress_0.20,0.20
2364,2365_1030_DFA_SAD_XX_stress_0.75,0.75
2365,2366_1030_IEO_ANG_HI_stress_1.00,1.00
2366,2367_1030_IEO_ANG_LO_stress_0.80,0.80
2367,2368_1030_IEO_ANG_MD_stress_0.90,0.90
2368,2369_1030_IEO_DIS_HI_stress_0.80,0.80
2369,2370_1030_IEO_DIS_LO_stress_0.60,0.60
2370,2371_1030_IEO_DIS_MD_stress_0.70,0.70
2371,2372_1030_IEO_FEA_HI_stress_1.00,1.00
2372,2373_1030_IEO_FEA_LO_stress_0.80,0.80
2373,2374_1030_IEO_FEA_MD_stress_0.90,0.90
2374,2375_1030_IEO_HAP_HI_stress_0.00,0.00
2375,2376_1030_IEO_HAP_LO_stress_0.20,0.20
2376,2377_1030_IEO_HAP_MD_stress_0.10,0.10
2377,2378_1030_IEO_NEU_XX_stress_0.20,0.20
2378,2379_1030_IEO_SAD_HI_stress_0.90,0.90
2379,2380_1030_IEO_SAD_LO_stress_0.60,0.60
2380,2381_1030_IEO_SAD_MD_stress_0.75,0.75
2381,2382_1030_IOM_ANG_XX_stress_0.90,0.90
2382,2383_1030_IOM_DIS_XX_stress_0.70,0.70
2383,2384_1030_IOM_FEA_XX_stress_0.90,0.90
2384,2385_1030_IOM_HAP_XX_stress_0.10,0.10
2385,2386_1030_IOM_NEU_XX_stress_0.20,0.20
2386,2387_1030_IOM_SAD_XX_stress_0.75,0.75
2387,2388_1030_ITH_ANG_XX_stress_0.90,0.90
2388,2389_1030_ITH_DIS_XX_stress_0.70,0.70
2389,2390_1030_ITH_FEA_XX_stress_0.90,0.90
2390,2391_1030_ITH_HAP_XX_stress_0.10,0.10
2391,2392_1030_ITH_NEU_XX_stress_0.20,0.20
2392,2393_1030_ITH_SAD_XX_stress_0.75,0.75
2393,2394_1030_ITS_ANG_XX_stress_0.90,0.90
2394,2395_1030_ITS_DIS_XX_stress_0.70,0.70
2395,2396_1030_ITS_FEA_XX_stress_0.90,0.90
2396,2397_1030_ITS_HAP_XX_stress_0.10,0.10
2397,2398_1030_ITS_NEU_XX_stress_0.20,0.20
2398,2399_1030_ITS_SAD_XX_stress_0.75,0.75
2399,2400_1030_IWL_ANG_XX_stress_0.90,0.90
2400,2401_1030_IWL_DIS_XX_stress_0.70,0.70
2401,2402_1030_IWL_FEA_XX_stress_0.90,0.90
2402,2403_1030_IWL_HAP_XX_stress_0.10,0.10
2403,2404_1030_IWL_NEU_XX_stress_0.20,0.20
2404,2405_1030_IWL_SAD_XX_stress_0.75,0.75
2405,2406_1030_IWW_ANG_XX_stress_0.90,0.90
2406,2407_1030_IWW_DIS_XX_stress_0.70,0.70
2407,2408_1030_IWW_FEA_XX_stress_0.90,0.90
2408,2409_1030_IWW_HAP_XX_stress_0.10,0.10
2409,2410_1030_IWW_NEU_XX_stress_0.20,0.20
2410,2411_1030_IWW_SAD_XX_stress_0.75,0.75
2411,2412_1030_MTI_ANG_XX_stress_0.90,0.90
2412,2413_1030_MTI_DIS_XX_stress_0.70,0.70
2413,2414_1030_MTI_FEA_XX_stress_0.90,0.90
2414,2415_1030_MTI_HAP_XX_stress_0.10,0.10
2415,2416_1030_MTI_NEU_XX_stress_0.20,0.20
2416,2417_1030_MTI_SAD_XX_stress_0.75,0.75
2417,2418_1030_TAI_ANG_XX_stress_0.90,0.90
2418,2419_1030_TAI_DIS_XX_stress_0.70,0.70
2419,2420_1030_TAI_FEA_XX_stress_0.90,0.90
2420,2421_1030_TAI_HAP_XX_stress_0.10,0.10
2421,2422_1030_TAI_NEU_XX_stress_0.20,0.20
2422,2423_1030_TAI_SAD_XX_stress_0.75,0.75
2423,2424_1030_TIE_ANG_XX_stress_0.90,0.90
2424,2425_1030_TIE_DIS_XX_stress_0.70,0.70
2425,2426_1030_TIE_FEA_XX_stress_0.90,0.90
2426,2427_1030_TIE_HAP_XX_stress_0.10,0.10
2427,2428_1030_TIE_NEU_XX_stress_0.20,0.20
2428,2429_1030_TIE_SAD_XX_stress_0.75,0.75
2429,2430_1030_TSI_ANG_XX_stress_0.90,0.90
2430,2431_1030_TSI_DIS_XX_stress_0.70,0.70
2431,2432_1030_TSI_FEA_XX_stress_0.90,0.90
2432,2433_1030_TSI_HAP_XX_stress_0.10,0.10
2433,2434_1030_TSI_NEU_XX_stress_0.20,0.20
2434,2435_1030_TSI_SAD_XX_stress_0.75,0.75
2435,2436_1030_WSI_ANG_XX_stress_0.90,0.90
2436,2437_1030_WSI_DIS_XX_stress_0.70,0.70
2437,2438_1030_WSI_FEA_XX_stress_0.90,0.90
2438,2439_1030_WSI_HAP_XX_stress_0.10,0.10
2439,2440_1030_WSI_NEU_XX_stress_0.20,0.20
2440,2441_1030_WSI_SAD_XX_stress_0.75,0.75
2441,2442_1031_DFA_ANG_XX_stress_0.90,0.90
2442,2443_1031_DFA_DIS_XX_stress_0.70,0.70
2443,2444_1031_DFA_FEA_XX_stress_0.90,0.90
2444,2445_1031_DFA_HAP_XX_stress_0.10,0.10
2445,2446_1031_DFA_NEU_XX_stress_0.20,0.20
2446,2447_1031_DFA_SAD_XX_stress_0.75,0.75
2447,2448_1031_IEO_ANG_HI_stress_1.00,1.00
2448,2449_1031_IEO_ANG_LO_stress_0.80,0.80
2449,2450_1031_IEO_ANG_MD_stress_0.90,0.90
2450,2451_1031_IEO_DIS_HI_stress_0.80,0.80
2451,2452_1031_IEO_DIS_LO_stress_0.60,0.60
2452,2453_1031_IEO_DIS_MD_stress_0.70,0.70
2453,2454_1031_IEO_FEA_HI_stress_1.00,1.00
2454,2455_1031_IEO_FEA_LO_stress_0.80,0.80
2455,2456_1031_IEO_FEA_MD_stress_0.90,0.90
2456,2457_1031_IEO_HAP_HI_stress_0.00,0.00
2457,2458_1031_IEO_HAP_LO_stress_0.20,0.20
2458,2459_1031_IEO_HAP_MD_stress_0.10,0.10
2459,2460_1031_IEO_NEU_XX_stress_0.20,0.20
2460,2461_1031_IEO_SAD_HI_stress_0.90,0.90
2461,2462_1031_IEO_SAD_LO_stress_0.60,0.60
2462,2463_1031_IEO_SAD_MD_stress_0.75,0.75
2463,2464_1031_IOM_ANG_XX_stress_0.90,0.90
2464,2465_1031_IOM_DIS_XX_stress_0.70,0.70
2465,2466_1031_IOM_FEA_XX_stress_0.90,0.90
2466,2467_1031_IOM_HAP_XX_stress_0.10,0.10
2467,2468_1031_IOM_NEU_XX_stress_0.20,0.20
2468,2469_1031_IOM_SAD_XX_stress_0.75,0.75
2469,2470_1031_ITH_ANG_XX_stress_0.90,0.90
2470,2471_1031_ITH_DIS_XX_stress_0.70,0.70
2471,2472_1031_ITH_FEA_XX_stress_0.90,0.90
2472,2473_1031_ITH_HAP_XX_stress_0.10,0.10
2473,2474_1031_ITH_NEU_XX_stress_0.20,0.20
2474,2475_1031_ITH_SAD_XX_stress_0.75,0.75
2475,2476_1031_ITS_ANG_XX_stress_0.90,0.90
2476,2477_1031_ITS_DIS_XX_stress_0.70,0.70
2477,2478_1031_ITS_FEA_XX_stress_0.90,0.90
2478,2479_1031_ITS_HAP_XX_stress_0.10,0.10
2479,2480_1031_ITS_NEU_XX_stress_0.20,0.20
2480,2481_1031_ITS_SAD_XX_stress_0.75,0.75
2481,2482_1031_IWL_ANG_XX_stress_0.90,0.90
2482,2483_1031_IWL_DIS_XX_stress_0.70,0.70
2483,2484_1031_IWL_FEA_XX_stress_0.90,0.90
2484,2485_1031_IWL_HAP_XX_stress_0.10,0.10
2485,2486_1031_IWL_NEU_XX_stress_0.20,0.20
2486,2487_1031_IWL_SAD_XX_stress_0.75,0.75
2487,2488_1031_IWW_ANG_XX_stress_0.90,0.90
2488,2489_1031_IWW_DIS_XX_stress_0.70,0.70
2489,2490_1031_IWW_FEA_XX_stress_0.90,0.90
2490,2491_1031_IWW_HAP_XX_stress_0.10,0.10
2491,2492_1031_IWW_NEU_XX_stress_0.20,0.20
2492,2493_1031_IWW_SAD_XX_stress_0.75,0.75
2493,2494_1031_MTI_ANG_XX_stress_0.90,0.90
2494,2495_1031_MTI_DIS_XX_stress_0.70,0.70
2495,2496_1031_MTI_FEA_XX_stress_0.90,0.90
2496,2497_1031_MTI_HAP_XX_stress_0.10,0.10
2497,2498_1031_MTI_NEU_XX_stress_0.20,0.20
2498,2499_1031_MTI_SAD_XX_stress_0.75,0.75
2499,2500_1031_TAI_ANG_XX_stress_0.90,0.90
2500,2501_1031_TAI_DIS_XX_stress_0.70,0.70
2501,2502_1031_TAI_FEA_XX_stress_0.90,0.90
2502,2503_1031_TAI_HAP_XX_stress_0.10,0.10
2503,2504_1031_TAI_NEU_XX_stress_0.20,0.20
2504,2505_1031_TAI_SAD_XX_stress_0.75,0.75
2505,2506_1031_TIE_ANG_XX_stress_0.90,0.90
2506,2507_1031_TIE_DIS_XX_stress_0.70,0.70
2507,2508_1031_TIE_FEA_XX_stress_0.90,0.90
2508,2509_1031_TIE_HAP_XX_stress_0.10,0.10
2509,2510_1031_TIE_NEU_XX_stress_0.20,0.20
2510,2511_1031_TIE_SAD_XX_stress_0.75,0.75
2511,2512_1031_TSI_ANG_XX_stress_0.90,0.90
2512,2513_1031_TSI_DIS_XX_stress_0.70,0.70
2513,2514_1031_TSI_FEA_XX_stress_0.90,0.90
2514,2515_1031_TSI_HAP_XX_stress_0.10,0.10
2515,2516_1031_TSI_NEU_XX_stress_0.20,0.20
2516,2517_1031_TSI_SAD_XX_stress_0.75,0.75
2517,2518_1031_WSI_ANG_XX_stress_0.90,0.90
2518,2519_1031_WSI_DIS_XX_stress_0.70,0.70
2519,2520_1031_WSI_FEA_XX_stress_0.90,0.90
2520,2521_1031_WSI_HAP_XX_stress_0.10,0.10
2521,2522_1031_WSI_NEU_XX_stress_0.20,0.20
2522,2523_1031_WSI_SAD_XX_stress_0.75,0.75
2523,2524_1032_DFA_ANG_XX_stress_0.90,0.90
2524,2525_1032_DFA_DIS_XX_stress_0.70,0.70
2525,2526_1032_DFA_FEA_XX_stress_0.90,0.90
2526,2527_1032_DFA_HAP_XX_stress_0.10,0.10
2527,2528_1032_DFA_NEU_XX_stress_0.20,0.20
2528,2529_1032_DFA_SAD_XX_stress_0.75,0.75
2529,2530_1032_IEO_ANG_HI_stress_1.00,1.00
2530,2531_1032_IEO_ANG_LO_stress_0.80,0.80
2531,2532_1032_IEO_ANG_MD_stress_0.90,0.90
2532,2533_1032_IEO_DIS_HI_stress_0.80,0.80
2533,2534_1032_IEO_DIS_LO_stress_0.60,0.60
2534,2535_1032_IEO_DIS_MD_stress_0.70,0.70
2535,2536_1032_IEO_FEA_HI_stress_1.00,1.00
2536,2537_1032_IEO_FEA_LO_stress_0.80,0.80
2537,2538_1032_IEO_FEA_MD_stress_0.90,0.90
2538,2539_1032_IEO_HAP_HI_stress_0.00,0.00
2539,2540_1032_IEO_HAP_LO_stress_0.20,0.20
2540,2541_1032_IEO_HAP_MD_stress_0.10,0.10
2541,2542_1032_IEO_NEU_XX_stress_0.20,0.20
2542,2543_1032_IEO_SAD_HI_stress_0.90,0.90
2543,2544_1032_IEO_SAD_LO_stress_0.60,0.60
2544,2545_1032_IEO_SAD_MD_stress_0.75,0.75
2545,2546_1032_IOM_ANG_XX_stress_0.90,0.90
2546,2547_1032_IOM_DIS_XX_stress_0.70,0.70
2547,2548_1032_IOM_FEA_XX_stress_0.90,0.90
2548,2549_1032_IOM_HAP_XX_stress_0.10,0.10
2549,2550_1032_IOM_NEU_XX_stress_0.20,0.20
2550,2551_1032_IOM_SAD_XX_stress_0.75,0.75
2551,2552_1032_ITH_ANG_XX_stress_0.90,0.90
2552,2553_1032_ITH_DIS_XX_stress_0.70,0.70
2553,2554_1032_ITH_FEA_XX_stress_0.90,0.90
2554,2555_1032_ITH_HAP_XX_stress_0.10,0.10
2555,2556_1032_ITH_NEU_XX_stress_0.20,0.20
2556,2557_1032_ITH_SAD_XX_stress_0.75,0.75
2557,2558_1032_ITS_ANG_XX_stress_0.90,0.90
2558,2559_1032_ITS_DIS_XX_stress_0.70,0.70
2559,2560_1032_ITS_FEA_XX_stress_0.90,0.90
2560,2561_1032_ITS_HAP_XX_stress_0.10,0.10
2561,2562_1032_ITS_NEU_XX_stress_0.20,0.20
2562,2563_1032_ITS_SAD_XX_stress_0.75,0.75
2563,2564_1032_IWL_ANG_XX_stress_0.90,0.90
2564,2565_1032_IWL_DIS_XX_stress_0.70,0.70
2565,2566_1032_IWL_FEA_XX_stress_0.90,0.90
2566,2567_1032_IWL_HAP_XX_stress_0.10,0.10
2567,2568_1032_IWL_NEU_XX_stress_0.20,0.20
2568,2569_1032_IWL_SAD_XX_stress_0.75,0.75
2569,2570_1032_IWW_ANG_XX_stress_0.90,0.90
2570,2571_1032_IWW_DIS_XX_stress_0.70,0.70
2571,2572_1032_IWW_FEA_XX_stress_0.90,0.90
2572,2573_1032_IWW_HAP_XX_stress_0.10,0.10
2573,2574_1032_IWW_NEU_XX_stress_0.20,0.20
2574,2575_1032_IWW_SAD_XX_stress_0.75,0.75
2575,2576_1032_MTI_ANG_XX_stress_0.90,0.90
2576,2577_1032_MTI_DIS_XX_stress_0.70,0.70
2577,2578_1032_MTI_FEA_XX_stress_0.90,0.90
2578,2579_1032_MTI_HAP_XX_stress_0.10,0.10
2579,2580_1032_MTI_NEU_XX_stress_0.20,0.20
2580,2581_1032_MTI_SAD_XX_stress_0.75,0.75
2581,2582_1032_TAI_ANG_XX_stress_0.90,0.90
2582,2583_1032_TAI_DIS_XX_stress_0.70,0.70
2583,2584_1032_TAI_FEA_XX_stress_0.90,0.90
2584,2585_1032_TAI_HAP_XX_stress_0.10,0.10
2585,2586_1032_TAI_NEU_XX_stress_0.20,0.20
2586,2587_1032_TAI_SAD_XX_stress_0.75,0.75
2587,2588_1032_TIE_ANG_XX_stress_0.90,0.90
2588,2589_1032_TIE_DIS_XX_stress_0.70,0.70
2589,2590_1032_TIE_FEA_XX_stress_0.90,0.90
2590,2591_1032_TIE_HAP_XX_stress_0.10,0.10
2591,2592_1032_TIE_NEU_XX_stress_0.20,0.20
2592,2593_1032_TIE_SAD_XX_stress_0.75,0.75
2593,2594_1032_TSI_ANG_XX_stress_0.90,0.90
2594,2595_1032_TSI_DIS_XX_stress_0.70,0.70
2595,2596_1032_TSI_FEA_XX_stress_0.90,0.90
2596,2597_1032_TSI_HAP_XX_stress_0.10,0.10
2597,2598_1032_TSI_NEU_XX_stress_0.20,0.20
2598,2599_1032_TSI_SAD_XX_stress_0.75,0.75
2599,2600_1032_WSI_ANG_XX_stress_0.90,0.90
2600,2601_1032_WSI_DIS_XX_stress_0.70,0.70
2601,2602_1032_WSI_FEA_XX_stress_0.90,0.90
2602,2603_1032_WSI_HAP_XX_stress_0.10,0.10
2603,2604_1032_WSI_NEU_XX_stress_0.20,0.20
2604,2605_1032_WSI_SAD_XX_stress_0.75,0.75
2605,2606_1033_DFA_ANG_XX_stress_0.90,0.90
2606,2607_1033_DFA_DIS_XX_stress_0.70,0.70
2607,2608_1033_DFA_FEA_XX_stress_0.90,0.90
2608,2609_1033_DFA_HAP_XX_stress_0.10,0.10
2609,2610_1033_DFA_NEU_XX_stress_0.20,0.20
2610,2611_1033_DFA_SAD_XX_stress_0.75,0.75
2611,2612_1033_IEO_ANG_HI_stress_1.00,1.00
2612,2613_1033_IEO_ANG_LO_stress_0.80,0.80
2613,2614_1033_IEO_ANG_MD_stress_0.90,0.90
2614,2615_1033_IEO_DIS_HI_stress_0.80,0.80
2615,2616_1033_IEO_DIS_LO_stress_0.60,0.60
2616,2617_1033_IEO_DIS_MD_stress_0.70,0.70
2617,2618_1033_IEO_FEA_HI_stress_1.00,1.00
2618,2619_1033_IEO_FEA_LO_stress_0.80,0.80
2619,2620_1033_IEO_FEA_MD_stress_0.90,0.90
2620,2621_1033_IEO_HAP_HI_stress_0.00,0.00
2621,2622_1033_IEO_HAP_LO_stress_0.20,0.20
2622,2623_1033_IEO_HAP_MD_stress_0.10,0.10
2623,2624_1033_IEO_NEU_XX_stress_0.20,0.20
2624,2625_1033_IEO_SAD_HI_stress_0.90,0.90
2625,2626_1033_IEO_SAD_LO_stress_0.60,0.60
2626,2627_1033_IEO_SAD_MD_stress_0.75,0.75
2627,2628_1033_IOM_ANG_XX_stress_0.90,0.90
2628,2629_1033_IOM_DIS_XX_stress_0.70,0.70
2629,2630_1033_IOM_FEA_XX_stress_0.90,0.90
2630,2631_1033_IOM_HAP_XX_stress_0.10,0.10
2631,2632_1033_IOM_NEU_XX_stress_0.20,0.20
2632,2633_1033_IOM_SAD_XX_stress_0.75,0.75
2633,2634_1033_ITH_ANG_XX_stress_0.90,0.90
2634,2635_1033_ITH_DIS_XX_stress_0.70,0.70
2635,2636_1033_ITH_FEA_XX_stress_0.90,0.90
2636,2637_1033_ITH_HAP_XX_stress_0.10,0.10
2637,2638_1033_ITH_NEU_XX_stress_0.20,0.20
2638,2639_1033_ITH_SAD_XX_stress_0.75,0.75
2639,2640_1033_ITS_ANG_XX_stress_0.90,0.90
2640,2641_1033_ITS_DIS_XX_stress_0.70,0.70
2641,2642_1033_ITS_FEA_XX_stress_0.90,0.90
2642,2643_1033_ITS_HAP_XX_stress_0.10,0.10
2643,2644_1033_ITS_NEU_XX_stress_0.20,0.20
2644,2645_1033_ITS_SAD_XX_stress_0.75,0.75
2645,2646_1033_IWL_ANG_XX_stress_0.90,0.90
2646,2647_1033_IWL_DIS_XX_stress_0.70,0.70
2647,2648_1033_IWL_FEA_XX_stress_0.90,0.90
2648,2649_1033_IWL_HAP_XX_stress_0.10,0.10
2649,2650_1033_IWL_NEU_XX_stress_0.20,0.20
2650,2651_1033_IWL_SAD_XX_stress_0.75,0.75
2651,2652_1033_IWW_ANG_XX_stress_0.90,0.90
2652,2653_1033_IWW_DIS_XX_stress_0.70,0.70
2653,2654_1033_IWW_FEA_XX_stress_0.90,0.90
2654,2655_1033_IWW_HAP_XX_stress_0.10,0.10
2655,2656_1033_IWW_NEU_XX_stress_0.20,0.20
2656,2657_1033_IWW_SAD_XX_stress_0.75,0.75
2657,2658_1033_MTI_ANG_XX_stress_0.90,0.90
2658,2659_1033_MTI_DIS_XX_stress_0.70,0.70
2659,2660_1033_MTI_FEA_XX_stress_0.90,0.90
2660,2661_1033_MTI_HAP_XX_stress_0.10,0.10
2661,2662_1033_MTI_NEU_XX_stress_0.20,0.20
2662,2663_1033_MTI_SAD_XX_stress_0.75,0.75
2663,2664_1033_TAI_ANG_XX_stress_0.90,0.90
2664,2665_1033_TAI_DIS_XX_stress_0.70,0.70
2665,2666_1033_TAI_FEA_XX_stress_0.90,0.90
2666,2667_1033_TAI_HAP_XX_stress_0.10,0.10
2667,2668_1033_TAI_NEU_XX_stress_0.20,0.20
2668,2669_1033_TAI_SAD_XX_stress_0.75,0.75
2669,2670_1033_TIE_ANG_XX_stress_0.90,0.90
2670,2671_1033_TIE_DIS_XX_stress_0.70,0.70
2671,2672_1033_TIE_FEA_XX_stress_0.90,0.90
2672,2673_1033_TIE_HAP_XX_stress_0.10,0.10
2673,2674_1033_TIE_NEU_XX_stress_0.20,0.20
2674,2675_1033_TIE_SAD_XX_stress_0.75,0.75
2675,2676_1033_TSI_ANG_XX_stress_0.90,0.90
2676,2677_1033_TSI_DIS_XX_stress_0.70,0.70
2677,2678_1033_TSI_FEA_XX_stress_0.90,0.90
2678,2679_1033_TSI_HAP_XX_stress_0.10,0.10
2679,2680_1033_TSI_NEU_XX_stress_0.20,0.20
2680,2681_1033_TSI_SAD_XX_stress_0.75,0.75
2681,2682_1033_WSI_ANG_XX_stress_0.90,0.90
2682,2683_1033_WSI_DIS_XX_stress_0.70,0.70
2683,2684_1033_WSI_FEA_XX_stress_0.90,0.90
2684,2685_1033_WSI_HAP_XX_stress_0.10,0.10
2685,2686_1033_WSI_NEU_XX_stress_0.20,0.20
2686,2687_1033_WSI_SAD_XX_stress_0.75,0.75
2687,2688_1034_DFA_ANG_XX_stress_0.90,0.90
2688,2689_1034_DFA_DIS_XX_stress_0.70,0.70
2689,2690_1034_DFA_FEA_XX_stress_0.90,0.90
2690,2691_1034_DFA_HAP_XX_stress_0.10,0.10
2691,2692_1034_DFA_NEU_XX_stress_0.20,0.20
2692,2693_1034_DFA_SAD_XX_stress_0.75,0.75
2693,2694_1034_IEO_ANG_HI_stress_1.00,1.00
2694,2695_1034_IEO_ANG_LO_stress_0.80,0.80
2695,2696_1034_IEO_ANG_MD_stress_0.90,0.90
2696,2697_1034_IEO_DIS_HI_stress_0.80,0.80
